gse	pmid	subseries	superseries	affiliation	BioProject	SRA
GSE70368	26490873				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288457']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059943']
GSE70383	26959607	['GSE77065']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288490']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059955']
GSE70386	28345861				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288493']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059956']
GSE70391		['GSE70392']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288503']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059958']
GSE70413					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288575']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059965']
GSE70419	26996597	['GSE70420']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288587']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP059967']
GSE70437	26628366				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288697']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060228']
GSE70440	26250110; 27215382				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288691']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060232']
GSE70452	26116661				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288710']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060233']
GSE70471					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288784']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060238']
GSE70481	26211836				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288804']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060247']
GSE70484	26235621				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288814']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060293']
GSE70486	27889317				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288818']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060294']
GSE70497	26843191				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288820']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060295']
GSE70499	26843191				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288826']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060296']
GSE70510	27237739					['https://www.ncbi.nlm.nih.gov/sra?term=SRP060202']
GSE70520	30630901	['GSE117718']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288944']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060354']
GSE70538	27091986				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288966']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060364']
GSE70542	26151762				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288977']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060366']
GSE70546	26748758	['GSE70547']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288983']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060372']
GSE70578	26771354	['GSE70581']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289084']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060414']
GSE70588	26669816				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289114']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060438']
GSE70596	26411290	['GSE70599']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289129']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060453']
GSE70605	27462457	['GSE70608']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289146']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060478']
GSE70667	26573903; 29712973				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289315']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060567']
GSE70699	26177052				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289390']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060619']
GSE70706	26387537	['GSE70707']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289727']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060636']
GSE70711	26437243	['GSE70712']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289409']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060628']
GSE70713	28298438				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289416']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060633']
GSE70721	27237052	['GSE70724']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289454']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060644']
GSE70723	27026076	['GSE70726']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289451']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060639']
GSE70725	27026076	['GSE70726']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289450']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060645']
GSE70728	26808549	['GSE70729']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289452']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060647']
GSE70731	26279574				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289502']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060660']
GSE70732	26596646				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289455']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060648']
GSE70766	26489894				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289517']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060666']
GSE70788	26627735				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289537']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060667']
GSE70793	27089465; 28112221				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289540']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060669']
GSE70800	27426965				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289565']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060674']
GSE70813	27102484				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289626']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060705']
GSE70814					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289624']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060706']
GSE70815	27160912	['GSE77845']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289632']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060707']
GSE70816	26278041				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289631']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060709']
GSE70819	26463167				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289649']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060710']
GSE70844	26689544				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289674']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060744']
GSE70849	26340527	['GSE70850']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289736']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061023']
GSE70863	26365490	['GSE70865']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289719']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP060878']
GSE70872	28375211				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289745']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061034']
GSE70883	26705333	['GSE71179']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289755']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061079']
GSE70889	28749988	['GSE70891']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289871']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061095']
GSE70895					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289881']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061102']
GSE70896	27073125				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289882']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061101']
GSE70904	26118502				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289896']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061148']
GSE70930	26352588				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289962']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061185']
GSE70941	26959683				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289982']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061193']
GSE70965		['GSE70967']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290026']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061205']
GSE70981	26779600				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290087']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061216']
GSE70985	26705333	['GSE71179']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290074']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061227']
GSE71025	26576678				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290121']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061252']
GSE71028		['GSE71029']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290148']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061260']
GSE71042	27373493	['GSE71047']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290170']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061270']
GSE71075		['GSE71179']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290312']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061311']
GSE71076	27346354	['GSE71077']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290315']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061312']
GSE71079	26705333	['GSE71179']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290316']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061313']
GSE71126	27008915				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290401']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061339']
GSE71133	27184839	['GSE71136']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290437']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061355']
GSE71145	26314864				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290443']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061364']
GSE71159	27504807				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290473']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061376']
GSE71162	26605529				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290476']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061377']
GSE71165	26453377; 29891680; 27147029				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290485']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061381']
GSE71176	26372730; 26981355	['GSE71180']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290507']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061386']
GSE71185	26626481	['GSE71186']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290516']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061395']
GSE71198	26595886				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290564']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061407']
GSE71209	26597826				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290586']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061424']
GSE71217	26974661	['GSE71218']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290621']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061429']
GSE71229	26605526	['GSE71235']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290643']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061434']
GSE71233	26605526	['GSE71235']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290642']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061436']
GSE71234	26605526	['GSE71235']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290641']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061437']
GSE71257	27065194				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290718']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061454']
GSE71281	26411290	['GSE70599']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290796']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061499']
GSE71295	26184917				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290858']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061538']
GSE71304		['GSE71316']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290867']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061544']
GSE71309	26605529				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290884']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061546']
GSE71310	28082345; 30894540				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290885']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061548']
GSE71333	27034466				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA290912']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061564']
GSE71362	27241552				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291043']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061620']
GSE71385	26235356				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291076']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061642']
GSE71387	28263309				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291075']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061643']
GSE71396	28180284				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291091']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061646']
GSE71405	26354680				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291098']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061653']
GSE71453	27558660				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291276']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061708']
GSE71462	27377164	['GSE71464']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291285']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061715']
GSE71463	27377164	['GSE71464']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291287']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061712']
GSE71491	27515027				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291392']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061757']
GSE71493	27165742	['GSE80089']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291395']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061758']
GSE71499	26576615	['GSE71500']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291405']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061767']
GSE71508	28262751	['GSE71509']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291413']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061774']
GSE71513	27941798	['GSE71514']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291420']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061779']
GSE71527	26305935				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291438']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061785']
GSE71529		['GSE71558']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291437']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061784']
GSE71531					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291442']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061788']
GSE71534	26769049				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291453']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061800']
GSE71554	26711875	['GSE71556']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291504']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061838']
GSE71574	27454291				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291534']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061854']
GSE71586	28368312				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291566']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061869']
GSE71588	26317471				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291572']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061870']
GSE71591	26814573	['GSE71593']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291591']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061875']
GSE71619	28068897				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291627']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061892']
GSE71629					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291647']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061916']
GSE71635	26365194	['GSE71300']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291688']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061930']
GSE71636	26365194	['GSE71300']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291687']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061931']
GSE71674	27281218	['GSE71676']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291780']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061948']
GSE71679	26935107				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291783']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061950']
GSE71698	26779602				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291849']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061982']
GSE71699	28414328				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291853']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP061985']
GSE71713	27212235				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291874']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062014']
GSE71734	26411289				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291962']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062039']
GSE71744	28504700				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA291986']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062054']
GSE71773					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292382']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062209']
GSE71794	28009288	['GSE71796']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292097']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062111']
GSE71802	27100792	['GSE75139']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292105']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062126']
GSE71843					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292306']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062164']
GSE71873	27358050	['GSE71874']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292388']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062210']
GSE71877	26586766				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292391']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062213']
GSE71882	26568260	['GSE71884']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292397']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062216']
GSE71889					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292417']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062222']
GSE71912	23314057; 40558659				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292442']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062238']
GSE71916	26687839	['GSE71917']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292447']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062242']
GSE71924	26314710				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292461']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062249']
GSE71943	27027282	['GSE71866']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292542']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062272']
GSE71948		['GSE65322']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292550']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062275']
GSE72003					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292705']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062335']
GSE72018	27381906	['GSE72019']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292726']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062350']
GSE72059	26903501				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292835']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062394']
GSE72064	26430118				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292861']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062407']
GSE72066	27306184	['GSE72067']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292862']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062409']
GSE72069	26898331				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292864']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062410']
GSE72086	28031249	['GSE72087']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292911']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062425']
GSE72095	26523393				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292917']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062428']
GSE72105	26393420				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292929']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062433']
GSE72121	28379941				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293103']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062495']
GSE72129	27889097				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293123']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062509']
GSE72136	26627258				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293161']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062536']
GSE72146	26590320	['GSE72147']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293201']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062546']
GSE72148	27428748				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293214']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062557']
GSE72164	26637943				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293238']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062574']
GSE72165	26560302	['GSE72166']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293226']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062567']
GSE72178	26169830				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293245']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062577']
GSE72184	35434560				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293281']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062588']
GSE72196	27428650				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293292']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062602']
GSE72207	28317875	['GSE93741']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293356']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062619']
GSE72238	28209164	['GSE72239']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293454']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062675']
GSE72275	27149854				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293569']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062722']
GSE72293	26504244				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293677']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062768']
GSE72311	27197243				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293710']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062777']
GSE72312	26859886	['GSE72315']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293736']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062779']
GSE72321	26411690				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293745']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062789']
GSE72341	26634440				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293804']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062819']
GSE72343	27181059				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293822']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062829']
GSE72368	26438359	['GSE72370']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293890']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062844']
GSE72369	26438359	['GSE72370']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA293894']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP062845']
