gse	pmid	subseries	superseries	affiliation	BioProject	SRA
GSE77381	27832158				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310194']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069061']
GSE77382	27832158				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310196']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069060']
GSE77383	27422411				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310195']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069063']
GSE77408					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310235']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069086']
GSE77415	26999735				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310239']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069090']
GSE77422	28018973				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310252']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069101']
GSE77460	27527891				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310418']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069177']
GSE77466	27528123				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310433']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069181']
GSE77509	28194035	['GSE77276']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310654']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069212']
GSE77513	27841875				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310674']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069217']
GSE77523	27110916	['GSE77524']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310707']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069229']
GSE77530	26973881				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310727']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069235']
GSE77538	27580029	['GSE77542']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310751']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069243']
GSE77564	26883038				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310792']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069264']
GSE77568	27803105; 29262321				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310832']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069290']
GSE77597	28073001				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311008']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069359']
GSE77598	26990204				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310988']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069333']
GSE77624	27050099				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311066']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069723']
GSE77635	27671336; 30619609				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311063']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069357']
GSE77638	28801509	['GSE77641']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311071']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069361']
GSE77639	28801509	['GSE77641']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311070']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069362']
GSE77649	28087664				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311134']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069746']
GSE77661	27050392				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311161']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069760']
GSE77675	23758631				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311196']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069768']
GSE77682	27464526				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311203']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069773']
GSE77702	27378374	['GSE77707']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311234']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069787']
GSE77704	27378374	['GSE77707']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311240']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069789']
GSE77737	28169291				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311329']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069828']
GSE77742	27179618				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311348']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069838']
GSE77808	27465917				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311600']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069884']
GSE77829	31819114				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311699']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069960']
GSE77841	27280975				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311717']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP069968']
GSE77901	27210747	['GSE77903']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311990']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070081']
GSE77902	27210747	['GSE77903']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA311991']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070082']
GSE77913	26997247	['GSE77917']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312101']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070122']
GSE77926	28204585				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312116']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070129']
GSE77938	28145428; 38469119				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312169']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070148']
GSE77946	27063598				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312173']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070153']
GSE77950	27049681; 30429154				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312186']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070156']
GSE77958		['GSE77960']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312206']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070165']
GSE77992	33801424				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312309']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070430']
GSE78003	28645917; 36709316	['GSE78009']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312350']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070439']
GSE78011	28886127; 39000156				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312354']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070442']
GSE78023	27811935				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312386']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070454']
GSE78081					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312581']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070548']
GSE78102	27879268	['GSE78110']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312611']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070564']
GSE78138	26833731	['GSE78142']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312767']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070636']
GSE78158	26951377; 30446688				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312793']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070654']
GSE78167	27539783	['GSE78169']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312817']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070657']
GSE78172	27525976; 37095580				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312824']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070660']
GSE78195	37387446				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312903']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070687']
GSE78199	28492543				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312917']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070694']
GSE78213	28805822	['GSE88872']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312942']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070706']
GSE78220	26997480				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312948']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070710']
GSE78236	27273737				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA312978']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070723']
GSE78271	28450296				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313071']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070768']
GSE78275					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313078']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070777']
GSE78276	27376469				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313077']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070776']
GSE78285	27748765	['GSE78286']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313091']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070779']
GSE78502	27020553				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313148']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070810']
GSE78506	27050516				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313158']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070815']
GSE78508	27068461	['GSE78509']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313161']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070819']
GSE78512	27602759				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313184']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070828']
GSE78519	28178529				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313209']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070840']
GSE78522	28100833				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313203']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070836']
GSE78527	27138336				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313216']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070843']
GSE78705	28082404				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313267']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070884']
GSE78711	26952870				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313294']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070895']
GSE78725	27050947	['GSE64328']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313325']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070902']
GSE78740	28118667				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313410']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070938']
GSE78785		['GSE78786']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313769']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP070996']
GSE78801	28263307				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA313974']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071040']
GSE78853	28322247; 35617485; 40025044				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314144']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071088']
GSE78913	27833659				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314348']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071155']
GSE78918	24292813				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314351']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071157']
GSE78922	27629486				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314393']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071170']
GSE78925					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314444']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071195']
GSE78930	28548080	['GSE78932']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314452']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071198']
GSE78936	27661005				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314463']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071203']
GSE78957	29262328				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314499']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071219']
GSE78959	27655340	['GSE78961']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314508']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071232']
GSE78960	27655340	['GSE78961']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314507']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071235']
GSE78968	28092691				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314523']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071245']
GSE79027	27694195				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314760']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071332']
GSE79029	28046107	['GSE79032']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314765']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071331']
GSE79044	28365152	['GSE79046']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314802']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071547']
GSE79051	27282385				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314813']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071553']
GSE79102	28346451				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314949']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071643']
GSE79111	28389511	['GSE79113']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314972']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071660']
GSE79112		['GSE79113']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314973']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071659']
GSE79120	27132592				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314985']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071665']
GSE79123	27940562	['GSE79136']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314993']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071669']
GSE79130	27940562	['GSE79136']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314998']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071670']
GSE79133	27940562	['GSE79136']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315000']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071672']
GSE79134	27132887				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314996']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071671']
GSE79147	27210763				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315017']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071683']
GSE79157	27245359				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315060']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071700']
GSE79160	27066737				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315064']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071702']
GSE79183	27780223				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315120']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071739']
GSE79209	28533227	['GSE79315']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315161']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071758']
GSE79210	28533227	['GSE79315']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315160']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071760']
GSE79249	28877474				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315294']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071811']
GSE79253		['GSE79290']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315414']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071860']
GSE79256	27225120				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315285']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071806']
GSE79271		['GSE79290']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315415']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071861']
GSE79272	27699260				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315377']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071837']
GSE79293	27407110	['GSE79337']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315535']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071930']
GSE79301	27605307; 29875794				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315431']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071870']
GSE79304	27407110	['GSE79337']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315526']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071929']
GSE79309	27840020	['GSE79310']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315480']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071952']
GSE79338	27261081				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315543']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071932']
GSE79343	27048655				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315546']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071939']
GSE79362	27017310				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315611']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071965']
GSE79373	27540136				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315627']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP071966']
GSE79395					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315693']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072025']
GSE79400	27837029				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315704']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072038']
GSE79426		['GSE79432']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315842']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072101']
GSE79442	28088670				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315851']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072119']
GSE79463	28878246				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315878']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072131']
GSE79477	27941877				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315952']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072163']
GSE79564	27550178	['GSE79565']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316189']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072272']
GSE79572	27259239				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316212']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072282']
GSE79577	28977517				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316214']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072286']
GSE79586	28813674	['GSE79589']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316332']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072302']
GSE79608	28100166	['GSE79612']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316438']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072352']
GSE79613	28017794				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316464']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072365']
GSE79636	28017796; 33362275				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316573']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072417']
GSE79657						['https://www.ncbi.nlm.nih.gov/sra?term=SRP072398']
GSE79664	27153541				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316618']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072459']
GSE79666	27378699				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316625']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072463']
GSE79668	27282075	['GSE79670']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316673']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072492']
GSE79669	27282075	['GSE79670']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316672']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072493']
GSE79671	28420326				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316676']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072494']
GSE79680	27082860				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316856']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072687']
GSE79684	27733359	['GSE79686']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316707']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072506']
GSE79688	23552882				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316712']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072507']
GSE79724	27941248; 28071588	['GSE79725']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316850']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072566']
GSE79735	27322055	['GSE79736']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316861']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072573']
GSE79779	27078102				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316990']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072690']
GSE79782	27293492	['GSE79783']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316992']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072693']
GSE79804	27406171				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317019']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072710']
GSE79820	27655709					['https://www.ncbi.nlm.nih.gov/sra?term=SRP072090']
GSE79833	27699269				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317157']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072755']
GSE79835	27732854	['GSE79836']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317160']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072759']
GSE79842	27472900	['GSE79843']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317170']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072769']
GSE79859	27635046				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317239']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072791']
GSE79861	27132940	['GSE79967']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317531']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072918']
GSE79871		['GSE79873']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317296']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072823']
GSE79872		['GSE79873']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317295']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072825']
GSE79884	28779122				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317320']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072880']
GSE79888	27482887				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317329']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072837']
GSE79899	28114278				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317349']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072835']
GSE79917	27210757	['GSE81014']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317371']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072851']
GSE79920	27566152				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317461']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072875']
GSE79923	27261459				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317423']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072864']
GSE79928	28352086				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317426']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072865']
GSE79933	23935064; 29610665; 27557147				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317455']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072870']
GSE79953					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317483']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072890']
GSE79955	28134252				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317489']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072894']
GSE79968	27880818				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317534']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072919']
GSE79970	27385437				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317535']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072920']
GSE79978	26766736				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317556']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072933']
GSE79988					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA317571']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP072941']
