gse_1,gse_2,jaccard,containment,overlap_count,shared_cuis,title_1,title_2,comparison
GSE74232,GSE104213,0.217391304347826,0.4761904761904761,10,"['C0162327', 'C0162801', 'C0543419', 'C1280500', 'C1294197', 'C1301751', 'C1368999', 'C1553778', 'C1561491', 'C2348382']",The effect of Heterogeneous Transcription Start Sites (TSS) on the Translatome: Implications for the Mammalian Cellular Phenotype.,A Comparative Analysis of Library Prep Approaches for Sequencing Low Input Translatome Samples,human_mouse
GSE74270,GSE99160,0.217391304347826,0.5555555555555556,10,"['C0017262', 'C0017263', 'C0162327', 'C0162801', 'C0185117', 'C0917793', 'C1160700', 'C1294197', 'C1517486', 'C4086963']","RNA sequencing of Formalin-Fixed, Paraffin-Embedded Specimens for Gene Expression Quantification and Data Mining",MicroRNA-202 maintains spermatogonial stem cells by inhibiting cell cycle regulators and RNA binding proteins,human_mouse
GSE75215,GSE70788,0.217391304347826,0.5882352941176471,10,"['C0009932', 'C0017262', 'C0162327', 'C0162801', 'C0243148', 'C0308718', 'C0728976', 'C1294197', 'C1547100', 'C4086963']",RNA deep sequencing to compare genome-wide differences between PRMT5/knockdown and control AML cells,"RNA sequencing of Control, ÎCop1Î², ÎCop1Î² and ÎCop1Î² ÎETV1/4/5Î² islets",human_mouse
GSE75747,GSE55376,0.217391304347826,0.4545454545454545,10,"['C0009932', 'C0243148', 'C0308718', 'C0392747', 'C0443172', 'C0679846', 'C0728976', 'C0752248', 'C1547100', 'C3178810']",Transcriptomic profiling of HeLa cells treated with miR-29b-2-5p and control-miR,small RNAseq analysis of the global retinal transcriptome of rod photoreceptor-specific Dicer1 conditional knockout mice and control littermates,human_mouse
GSE75747,GSE55377,0.217391304347826,0.4545454545454545,10,"['C0009932', 'C0243148', 'C0308718', 'C0392747', 'C0443172', 'C0679846', 'C0728976', 'C0752248', 'C1547100', 'C3178810']",Transcriptomic profiling of HeLa cells treated with miR-29b-2-5p and control-miR,RNAseq analysis of the global retinal transcriptome of rod photoreceptor-specific Dicer1 conditional knockout mice and control littermates,human_mouse
GSE75823,GSE63031,0.217391304347826,0.5,10,"['C0017262', 'C0017263', 'C0035173', 'C0185117', 'C0220825', 'C1160700', 'C1261322', 'C1292732', 'C1517486', 'C1552578']",Sequencing Universal Human Reference RNA by Smart-seq and early barcoding library preparation methods,Transcriptome profiling of brown adipose tissue during cold exposure,human_mouse
GSE75962,GSE83529,0.217391304347826,0.8333333333333334,10,"['C0008972', 'C0205396', 'C0370079', 'C0552545', 'C0557651', 'C0947630', 'C1550043', 'C1705923', 'C2603343', 'C5236074']",RNA-seq Generated Transcriptional Profile of H2O2 Treated HCT116 vs. Untreated HCT116,A MOUSE MODEL OF ALCOHOLIC LIVER FIBROSIS-ASSOCIATED ACUTE KIDNEY INJURY IDENTIFIES KEY MOLECULAR PATHWAYS,human_mouse
GSE76487,GSE65731,0.217391304347826,0.4347826086956521,10,"['C0004561', 'C0007634', 'C0009932', 'C0023172', 'C0243148', 'C0308718', 'C0524983', 'C0728976', 'C1547100', 'C3899739']",MBNL1-dependent modulation of gene expression in MDA-MB-231 breast cancer cells,Comprehensive role of Zfp217 in m6A methylation [RNA-seq],human_mouse
GSE78527,GSE63813,0.217391304347826,0.4545454545454545,10,"['C0017262', 'C0017263', 'C0162327', 'C0162801', 'C0185117', 'C0917793', 'C1160700', 'C1294197', 'C1517486', 'C4086963']",RNA sequencing of siSNRNP40 in breast cancer cells,RNA sequencing of allelic series of miR-17~92 mutant embryos.,human_mouse
GSE79343,GSE97196,0.217391304347826,0.7692307692307693,10,"['C0008972', 'C0557651', 'C0871261', 'C0947630', 'C1704632', 'C1705923', 'C1706817', 'C2603343', 'C2911692', 'C3844738']",RNA-seq analysis of growth factor response of NHEKs to antimicrobial petide LL-37 and dsRNA mimic Poly(I:C),RNAseq profiling of AMCase-expressing lung epithelial cells,human_mouse
GSE80727,GSE77476,0.217391304347826,0.6666666666666666,10,"['C0002778', 'C0017262', 'C0017263', 'C0185117', 'C0872262', 'C0920317', 'C0936012', 'C1160700', 'C1517486', 'C1524024']","Utilizing single-cell variations to reveal environment-dependent tuning of network connectivity in human macrophages (RNA-Seq, CAGE and ChIP-Seq)",Genome-wide analysis of gene expression of IWR1/Y27632-maintained epiblast stem cells (EpiSCs),human_mouse
GSE81687,GSE74746,0.217391304347826,0.3571428571428571,10,"['C0017262', 'C0017263', 'C0185117', 'C0392747', 'C0443172', 'C0679846', 'C1160700', 'C1517486', 'C4086963', 'C4760607']",Targeting Taxane-Platin Resistant Lung Cancers with JumonjiC Lysine Demethylase Inhibitors (RNA-Seq),Changes in gene expression and RNA editing in Adar2-WT and Adar2-KO Mouse embryonic Fibroblasts (MEFs),human_mouse
GSE81817,GSE80664,0.217391304347826,0.3846153846153846,10,"['C0004793', 'C0026661', 'C0035696', 'C0162326', 'C0162327', 'C0887945', 'C0887955', 'C1519249', 'C3853789', 'C3898448']",Glutamine Deficiency Occurs in Regions of Solid Tumours and Promotes Dedifferentiation through Inhibition of Histone Demethylation,Transcriptome-wide mRNA alterations in Streptozotocin induced Type I diabetic mouse heart,human_mouse
GSE83321,GSE77476,0.217391304347826,0.6666666666666666,10,"['C0002778', 'C0017262', 'C0017263', 'C0185117', 'C0872262', 'C0920317', 'C0936012', 'C1160700', 'C1517486', 'C1524024']",Next Generation Sequencing Analysis of control and DEHP exposure HepG2 cell Transcriptomes,Genome-wide analysis of gene expression of IWR1/Y27632-maintained epiblast stem cells (EpiSCs),human_mouse
GSE83492,GSE77717,0.217391304347826,0.5,10,"['C0205409', 'C0750927', 'C0752248', 'C1449575', 'C1548221', 'C1764827', 'C4086963', 'C4706387', 'C4760607', 'C5552813']",Transcriptome analysis of human lung epithelial cells,RNA-Seq of Kidney Glomeruli from Type 2 diabetic (db/db) and non-diabetic mice,human_mouse
GSE84706,GSE80664,0.217391304347826,0.3846153846153846,10,"['C0004793', 'C0026661', 'C0035696', 'C0162326', 'C0162327', 'C0887945', 'C0887955', 'C1519249', 'C3853789', 'C3898448']",Experimental validation of candidate regulators of KRAS transcriptional components.,Transcriptome-wide mRNA alterations in Streptozotocin induced Type I diabetic mouse heart,human_mouse
GSE85910,GSE66003,0.217391304347826,0.5555555555555556,10,"['C0017262', 'C0017263', 'C0185117', 'C0752248', 'C1160700', 'C1449575', 'C1517486', 'C1956267', 'C4055498', 'C5552813']",Gene expression profile of TGFbeta treated human coronary smooth muscle cell (HCASM),Gene expression profile of intact and hypophysectomized adult male and female mouse liver,human_mouse
GSE86867,GSE62734,0.217391304347826,0.4166666666666667,10,"['C0017262', 'C0185117', 'C0441889', 'C0456079', 'C1547707', 'C2911684', 'C3854321', 'C4699379', 'C5551416', 'C5551417']",Expression level comparison under dividing and quiescent states in human primary fibroblasts,Intrinsic Protection From Leukemic Transformation at The Level of Hematopoietic Stem Cells,human_mouse
GSE86958,GSE89196,0.217391304347826,0.3846153846153846,10,"['C0017262', 'C0017337', 'C0079429', 'C0752248', 'C1171362', 'C1417679', 'C1515670', 'C3178810', 'C5237010', 'C5444885']",Transcriptome of invasive mucinous adnocarcinoma of the lung and adjacent normal lung tissues from 6 patients based on RNA-seq method,Analysis of genes differencially expressed depending on Myc expression,human_mouse
GSE88741,GSE76733,0.217391304347826,0.5555555555555556,10,"['C0017262', 'C0017263', 'C0185117', 'C0205409', 'C0750927', 'C1160700', 'C1517486', 'C1548221', 'C1764827', 'C4706387']",Gene expression changes in human melanoma cell lines compared to primary melanocytes,Genome-wide profiling of 2 month vs >6 month old muscle Treg cells,human_mouse
GSE91087,GSE73803,0.217391304347826,0.3703703703703703,10,"['C0009932', 'C0017262', 'C0017263', 'C0185117', 'C0243148', 'C0308718', 'C0728976', 'C1160700', 'C1517486', 'C1547100']",Comparing gene expression in iPSC derived RPE from control and AMD donors,Effect of LSD1 depletion on gene expression in oocytes,human_mouse
GSE94120,GSE59622,0.217391304347826,0.3846153846153846,10,"['C0008972', 'C0017337', 'C0018017', 'C0079429', 'C0557651', 'C0947630', 'C1417679', 'C1571704', 'C1705923', 'C2603343']",Transcriptome-wide response to synthetic chromatin protein PcTF,Genes regulated by the winged helix transcription factor Rfx6 in adult beta cell in the mouse,human_mouse
GSE94724,GSE55291,0.217391304347826,0.3571428571428571,10,"['C0162327', 'C0162801', 'C0185125', 'C0870325', 'C0917793', 'C1294197', 'C1533134', 'C1547755', 'C1947919', 'C4086963']",Transcriptome analysis of HCMV infected tissues,Noncoding RNA transcriptome analysis during cellular reprogramming,human_mouse
GSE94724,GSE56904,0.217391304347826,0.3571428571428571,10,"['C0008972', 'C0162327', 'C0162801', 'C0557651', 'C0917793', 'C0947630', 'C1294197', 'C1705923', 'C2603343', 'C4086963']",Transcriptome analysis of HCMV infected tissues,Study of Foxp3 expression in tumor-associated macrophages,human_mouse
GSE94853,GSE59269,0.217391304347826,0.4545454545454545,10,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1412697', 'C1517486', 'C1845055', 'C2699992', 'C4318632', 'C5202941']","RNA-seq of H9-hESC derived human neural stem cells with combinations of mutant IDH1-R132H overexpression, P53 shRNA knockdown and/or ATRX shRNA knockdown",Transcriptome analysis of WT and ATRX KO Cast x 129 mouse ES cells,human_mouse
GSE96714,GSE86631,0.217391304347826,0.5,10,"['C0009932', 'C0039798', 'C0087111', 'C0243148', 'C0308718', 'C0728976', 'C1522326', 'C1533734', 'C1547100', 'C1705169']",RNA_seq and Ribo_seq analyses of control and Nutlin3a-treated MCF7 cells (20 hrs),mRNA profiling of mouse embryonic cells with activin or SB431542 treatment,human_mouse
GSE97398,GSE85484,0.217391304347826,0.5263157894736842,10,"['C0008972', 'C0021467', 'C0021469', 'C0557651', 'C0947630', 'C1154415', 'C1628982', 'C1705923', 'C2603343', 'C3463820']",Effect of PKN1 inhibition on androgen responsive genes.,"Analysis of transcriptomes of naive CD4+ T cells, polarized under Th17 cell skewing conditions for 24h in presence or abscence of CK2 Inhibitor",human_mouse
GSE99062,GSE67972,0.217391304347826,0.5263157894736842,10,"['C0017262', 'C0025914', 'C0025929', 'C0026809', 'C0185117', 'C1413131', 'C1417166', 'C2911684', 'C3854321', 'C4699379']",Transcriptomic analysis in PDX mammary carcinoma after CDK4/6 inhibition,The Bcl2/Shp/Fgf15/lncRNA H19 molecular circuit: a key gatekeeper of bile acid homeostasis,human_mouse
GSE102838,GSE73743,0.217391304347826,0.3846153846153846,5,"['C0017262', 'C0185117', 'C2911684', 'C3854321', 'C4699379']",Patient-derived hiPSC neurons with heterozygous CNTNAP2 deletions display altered neuronal gene expression and network activity,Allelic Series of Huntington's Disease Knock-in Mice Reveals Expression Discorrelates,human_mouse
GSE102838,GSE86083,0.217391304347826,0.3846153846153846,5,"['C0017262', 'C0185117', 'C2911684', 'C3854321', 'C4699379']",Patient-derived hiPSC neurons with heterozygous CNTNAP2 deletions display altered neuronal gene expression and network activity,Polycomb-mediated axial patterning requires nucleosome compaction [RNA-seq],human_mouse
GSE104522,GSE72293,0.217391304347826,0.5,5,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1517486']",Discovery of pan-Histone Acetyltransferase Inhibitors with Potent Antitumor Activity in vivo,Gene expression in the developing murine utricle,human_mouse
GSE104522,GSE75936,0.217391304347826,0.5,5,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1517486']",Discovery of pan-Histone Acetyltransferase Inhibitors with Potent Antitumor Activity in vivo,Gene expression profiles of Id3lo and Id3hi regulatory T cells,human_mouse
GSE105783,GSE97196,0.217391304347826,0.3846153846153846,5,"['C0008972', 'C0557651', 'C0947630', 'C1705923', 'C2603343']",Transcriptional change of HTR8/Svneo cells over expressed with PLAC8-EGFP,RNAseq profiling of AMCase-expressing lung epithelial cells,human_mouse
GSE19166,GSE62573,0.217391304347826,0.5555555555555556,5,"['C0752248', 'C2936621', 'C2936622', 'C3178810', 'C4330825']",Next generation sequencing of human brain tissues transcriptome,Identifying synaptically enriched mRNA by using next generation sequencing,human_mouse
GSE23109,GSE83529,0.217391304347826,0.4166666666666667,5,"['C0205396', 'C0370079', 'C0552545', 'C1550043', 'C5236074']",Genome-wide analysis of RNAs associated with Lin28,A MOUSE MODEL OF ALCOHOLIC LIVER FIBROSIS-ASSOCIATED ACUTE KIDNEY INJURY IDENTIFIES KEY MOLECULAR PATHWAYS,human_mouse
GSE34740,GSE83153,0.217391304347826,0.4166666666666667,5,"['C0017262', 'C0185117', 'C2911684', 'C3854321', 'C4699379']",K562 polyA RNA-Seq,Comparison of gene transcription in Ly49G versus Ly49I positive splenic NK cells,human_mouse
GSE38677,GSE33921,0.217391304347826,0.4166666666666667,5,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1517486']",Mapping of Transcription Start Sites of Normal and Cancerous Prostate Cells,RNA-Seq from two-cell (2C) stage embryos,human_mouse
GSE38677,GSE93591,0.217391304347826,0.4166666666666667,5,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1517486']",Mapping of Transcription Start Sites of Normal and Cancerous Prostate Cells,Widespread epistasis regulates glucose homeostasis and gene expression,human_mouse
GSE42485,GSE95102,0.217391304347826,0.4166666666666667,5,"['C0035173', 'C0220825', 'C1261322', 'C1292732', 'C1552578']",Genomewide analysis of U1C-dependent alternative splicing,Post-Transcriptional Regulation of Mouse Neurogenesis by Pumilio Proteins [RNA-Seq],human_mouse
GSE48213,GSE116177,0.217391304347826,0.4545454545454545,5,"['C0017262', 'C0017263', 'C0185117', 'C1160700', 'C1517486']",Transcriptional profiling of a breast cancer cell line panel using RNAseq technology,Haemopedia: Mouse Haematopoietic Gene Expression,human_mouse
GSE48213,GSE56446,0.217391304347826,0.4545454545454545,5,"['C0871261', 'C1704632', 'C1706817', 'C2911692', 'C3844738']",Transcriptional profiling of a breast cancer cell line panel using RNAseq technology,E14.5 mouse cortical neurospheres in response to Fezf2 over-expression,human_mouse
GSE49601,GSE70788,0.217391304347826,0.4545454545454545,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Leucegene: ALL sequencing,"RNA sequencing of Control, ÎCop1Î², ÎCop1Î² and ÎCop1Î² ÎETV1/4/5Î² islets",human_mouse
GSE49642,GSE70578,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C1294197', 'C1561491', 'C4086963']",Leucegene: AML sequencing (part 1),BMP signaling in mouse embryonic stem cells (ESCs) in the naÃ¯ve and primed pluripotent states [RNA-Seq],human_mouse
GSE49642,GSE77795,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Leucegene: AML sequencing (part 1),Effect of Ppargc1a overexpression in mouse heart,human_mouse
GSE49642,GSE95315,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Leucegene: AML sequencing (part 1),Transcriptome analysis of single cells from the mouse dentate gyrus [10X],human_mouse
GSE52133,GSE81882,0.217391304347826,0.4545454545454545,5,"['C0020792', 'C0205396', 'C1707660', 'C2986383', 'C4053868']",Identification of transcripts altered upon LIN-41 knockdown in human embryonic stem cells,Identification of a distinct IL-10 producing subset of innate lymphoid type-2 effector cells with regulatory potential,human_mouse
GSE52656,GSE70578,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C1294197', 'C1561491', 'C4086963']",Leucegene: AML sequencing (part 2),BMP signaling in mouse embryonic stem cells (ESCs) in the naÃ¯ve and primed pluripotent states [RNA-Seq],human_mouse
GSE52656,GSE77795,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Leucegene: AML sequencing (part 2),Effect of Ppargc1a overexpression in mouse heart,human_mouse
GSE52656,GSE95315,0.217391304347826,0.7142857142857143,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Leucegene: AML sequencing (part 2),Transcriptome analysis of single cells from the mouse dentate gyrus [10X],human_mouse
GSE57561,GSE33920,0.217391304347826,0.5,5,"['C0004561', 'C0007634', 'C0023172', 'C0524983', 'C3899739']",RNA expression profiling of human mPB or CB-derived CD34+ cells treated with UM171 at different doses,mRNA-Seq of 2C::tomato+ vs. - ES cells,human_mouse
GSE58135,GSE78696,0.217391304347826,0.4166666666666667,5,"['C0007600', 'C0022827', 'C1512140', 'C4086963', 'C4760607']",Breast Cancer RNA-seq,Key regulators in two different colorectal cancer cell lines 1638N-T1 vs. CMT-93,human_mouse
GSE58640,GSE84302,0.217391304347826,0.8333333333333334,5,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",Analysis and expansion of the eosinophilic esophagitis transcriptome by RNA sequencing,RNA sequencing to identify common targets for GSK3,human_mouse
GSE61045,GSE87511,0.217391304347826,0.4545454545454545,5,"['C0017262', 'C0185117', 'C2911684', 'C3854321', 'C4699379']",Exogenous rescue of KLHL9 in SF210 cell line,Dietary interventions modulate global non-coding RNA expression: a role for microRNA-chromatin-mRNA crosstalk [Chd1KD_mRNA],human_mouse
